word,definition,theme,score_distinct,score_total,flags,target_code,link
꾸어 온 조상은 자기네 자손부터 돕는다,아무리 형식을 잘 갖추더라도 이해관계가 큰 쪽으로 기울게 되어 있음을 비유적으로 이르는 말.,relationship,1,1,sexual:gray,601546,https://opendict.korean.go.kr/dictionary/view?sense_no=601546
끓는 물에 냉수 부은 것 같다,여러 사람이 북적거리다가 갑자기 조용하여짐을 비유적으로 이르는 말.,relationship,1,1,,608204,https://opendict.korean.go.kr/dictionary/view?sense_no=608204
나간 머슴이 일은 잘했다,"사람은 무엇이든지 지나간 것, 잃은 것을 애석하게 여기고 현재 가지고 있는 것보다 이전 것이 더 낫다고 생각함을 비유적으로 이르는 말.",relationship,1,1,,601634,https://opendict.korean.go.kr/dictionary/view?sense_no=601634
나갔던 며느리 효도한다,처음에 좋지 아니하게 생각하였던 사람이 뜻밖에 좋은 일을 하는 경우를 비유적으로 이르는 말.,relationship,1,1,sexual:gray,601636,https://opendict.korean.go.kr/dictionary/view?sense_no=601636
나갔던 상주 제상 엎지른다,"제사를 지내야 하는 상주가 나갔다가 돌아와 제사를 지내려고 차린 상을 엎지른다는 뜻으로, 자기가 하여야 할 일도 제대로 못 하는 사람이 도리어 그 일에 방해가 됨을 비유적으로 이르는 말.",relationship,1,1,,601638,https://opendict.korean.go.kr/dictionary/view?sense_no=601638
나갔던 파리 왱왱거린다[왱댕한다],"밖에 나갔던 사람이 집 안에 들어와 공연히 떠든다는 뜻으로, 아무런 공로도 없는 자가 공연히 참견하여 떠들어 대는 경우를 비유적으로 이르는 말.",relationship,1,1,,601640,https://opendict.korean.go.kr/dictionary/view?sense_no=601640
나귀는 샌님만 섬긴다[섬기겠단다],보잘것없는 사람이라도 자기가 지닌 지조를 지키는 경우를 비유적으로 이르는 말.,relationship,1,1,,601643,https://opendict.korean.go.kr/dictionary/view?sense_no=601643
나그네 국 맛 떨어지자[없자] 주인집에 장 떨어진다,서로 이해관계나 처지가 우연히 같아진 경우를 비유적으로 이르는 말. &lt;동의 속담&gt; ‘나그네는 국을 안 먹는다 하고 주인은 고추장이 없다 한다’,relationship,1,1,,608609,https://opendict.korean.go.kr/dictionary/view?sense_no=608609
나그네는 국을 안 먹는다 하고 주인은 고추장이 없다 한다,서로 이해관계나 처지가 우연히 같아진 경우를 비유적으로 이르는 말. &lt;동의 속담&gt; ‘나그네 국 맛 떨어지자[없자] 주인집에 장 떨어진다’,relationship,1,1,,608620,https://opendict.korean.go.kr/dictionary/view?sense_no=608620
나그네 보내고 점심 한다,인색한 사람이 말로만 대접하는 체함을 비유적으로 이르는 말.,relationship,1,1,sexual:gray,608615,https://opendict.korean.go.kr/dictionary/view?sense_no=608615
"나도 사또 너도 사또, 아전 노릇은 누가 하느냐",사람들이 모두 좋은 자리에만 있겠다고 하면 궂은일을 할 사람이 없음을 비유적으로 이르는 말.,relationship,1,1,sexual:gray,601604,https://opendict.korean.go.kr/dictionary/view?sense_no=601604
나라님이 약 없어 죽나,약도 변변히 못 써 보고 죽게 하였다고 서러워하는 사람을 위로하는 말.,relationship,1,1,violent:gray,601624,https://opendict.korean.go.kr/dictionary/view?sense_no=601624
나막신 신고 대동선 쫓아간다,사람이 요량 없이 터무니없는 짓을 함을 비유적으로 이르는 말.,relationship,1,1,,601570,https://opendict.korean.go.kr/dictionary/view?sense_no=601570
나 모르는 기생은 가기생이라,"나를 모르는 사람은 가짜 기생이라는 뜻으로, 지나치게 아는 체하거나 면식이 넓은 체하는 사람을 비유적으로 이르는 말.",relationship,1,1,sexual:gray,601597,https://opendict.korean.go.kr/dictionary/view?sense_no=601597
나무도 쓸 만한 것이 먼저 베인다,능력 있는 사람이 먼저 뽑혀 쓰임을 비유적으로 이르는 말.,relationship,1,1,,608177,https://opendict.korean.go.kr/dictionary/view?sense_no=608177
나무때기 시집보낸 것 같다,사람이 변변치 못하여 일을 제대로 하지 못함을 비유적으로 이르는 말.,relationship,1,1,,601610,https://opendict.korean.go.kr/dictionary/view?sense_no=601610
나무라도 고목이 되면 오던 새도 아니 온다,사람이 세도가 좋을 때는 늘 찾아오다가 그 처지가 보잘것없게 되면 찾아오지 아니함을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘꽃이라도 십일홍(十日紅)이 되면 오던 봉접도 아니 온다’ ‘깊던 물이라도 얕아지면 오던 고기도 아니 온다’ ‘꽃이 시들면 오던 나비도 안 온다’,relationship,1,1,,608182,https://opendict.korean.go.kr/dictionary/view?sense_no=608182
나무 잘 타는 잔나비 나무에서 떨어진다,아무리 익숙하고 잘하는 사람이라도 간혹 실수할 때가 있음을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘원숭이도 나무에서 떨어진다’ ‘닭도 홰에서 떨어지는 날이 있다’,relationship,1,1,sexual:gray,608165,https://opendict.korean.go.kr/dictionary/view?sense_no=608165
낙락장송도 근본은 종자,아무리 훌륭한 사람이라도 처음에는 보통 사람과 다름이 없었음을 비유적으로 이르는 말.,relationship,1,1,sexual:gray,601673,https://opendict.korean.go.kr/dictionary/view?sense_no=601673
난쟁이 허리춤 추키듯,난쟁이가 잘록한 허리 때문에 자꾸 흘러내리는 바지를 추어올리듯이 남을 자꾸 칭찬하는 모습을 비유적으로 이르는 말.,relationship,1,1,sexual:gray,601661,https://opendict.korean.go.kr/dictionary/view?sense_no=601661
날 때 궂은 아이가 죽을 때도 궂게 죽는다,"힘들게 태어난 아이는 죽을 때도 어렵게 죽는다는 뜻으로, 어려서 불행한 사람은 죽을 때까지 불행함을 비유적으로 이르는 말.",relationship,1,1,violent:gray,601575,https://opendict.korean.go.kr/dictionary/view?sense_no=601575
날면 기는 것이 능하지 못하다,훌륭한 재주가 있는 사람이라도 모든 일을 다 잘할 수는 없음을 비유적으로 이르는 말.,relationship,1,1,sexual:gray,608124,https://opendict.korean.go.kr/dictionary/view?sense_no=608124
날속한 이마 씻은 물 같다,사람이 싱겁고 못났음을 비유적으로 이르는 말.,relationship,1,1,sexual:gray,601697,https://opendict.korean.go.kr/dictionary/view?sense_no=601697
날아다니는 까막까치도 제 밥은 있다,나는 새도 먹을 것이 있는데 하물며 사람이 먹을 것이 없어서 되겠느냐는 말.,relationship,1,1,,601689,https://opendict.korean.go.kr/dictionary/view?sense_no=601689
날이 못 되어 이루어졌다,"하루가 못 가서 일이 다 되었다는 뜻으로, 일이 빨리 끝남을 이르는 말.",relationship,1,1,,608413,https://opendict.korean.go.kr/dictionary/view?sense_no=608413
남을 위해 주는 일엔 북두칠성도 굽어본다,마음을 바르게 쓰면 신명(神明)도 알아 보살핀다는 말. &lt;동의 속담&gt; ‘마음 한번 잘 먹으면 북두칠성이 굽어보신다’,relationship,1,1,sexual:gray,608435,https://opendict.korean.go.kr/dictionary/view?sense_no=608435
남의 복은 끌로도 못 판다,"남이 잘되는 것을 공연히 시기하여도 그 복을 없애 버리지 못한다는 뜻으로, 남을 시기하지 말아야 함을 비유적으로 이르는 말.",relationship,1,1,,608484,https://opendict.korean.go.kr/dictionary/view?sense_no=608484
남의 설움에 제 설움 덧짐 친다,"남이 서러워할 때 자기의 설움까지 함께 쏟아 더 서럽게 한다는 뜻으로, 남의 설움이 더욱 북받치게 곁에서 분수없이 굴거나 남의 설움에 덩달아서 슬퍼함을 비유적으로 이르는 말.",relationship,1,1,,608494,https://opendict.korean.go.kr/dictionary/view?sense_no=608494
남의 소 들고 뛰는 건 구경거리,자기와 아무런 이해관계도 없는 남의 불행을 구경거리로 여긴다는 말.,relationship,1,1,,608495,https://opendict.korean.go.kr/dictionary/view?sense_no=608495
남의 아이 떡 주라는 소리는 내 아이 떡 주라는 소리(이다),"제 아이와 남의 아이가 같이 있는데 남의 아이 떡 주라고 권하는 것은 결국 제 아이에게 떡 주라고 하는 말이나 다름없다는 뜻으로, 남을 위하는 것처럼 보이지만 실제로는 자기의 이익을 채우려는 것임을 비유적으로 이르는 말.",relationship,1,1,,608505,https://opendict.korean.go.kr/dictionary/view?sense_no=608505
남의 열 아들 부럽지 않다,자기 자식이 남이 아들을 많이 둔 것에 못지않거나 그보다 낫다는 말.,relationship,1,1,,608509,https://opendict.korean.go.kr/dictionary/view?sense_no=608509
낮일할 때 찬 초갑(草匣),필요도 없는 사람이 쓸데없이 여기저기 귀찮게 따라다님을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘거둥에 망아지 (새끼) 따라다니듯’ ‘이사할 때 강아지 따라다니듯’,relationship,1,1,,608279,https://opendict.korean.go.kr/dictionary/view?sense_no=608279
낯익은 도끼에 발등 찍힌다,잘되리라고 믿고 있던 일이 어긋나거나 믿고 있던 사람이 배반하여 오히려 해를 입음을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘믿는 도끼에 발등 찍힌다’ ‘믿던 발에 돌 찍힌다’ ‘믿었던 돌에 발부리 채었다’ ‘아는 도끼에 발등 찍힌다’,relationship,1,1,sexual:gray,601832,https://opendict.korean.go.kr/dictionary/view?sense_no=601832
낳는 놈마다 장군 난다,어떤 집안에 훌륭한 인물이 잇따라 남을 비유적으로 이르는 말.,relationship,1,1,,608273,https://opendict.korean.go.kr/dictionary/view?sense_no=608273
내 얼굴에 침 뱉기,남을 해치려고 하다가 도리어 자기가 해를 입게 된다는 것을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘누워서 침 뱉기’ ‘자기 얼굴[낯]에 침 뱉기’ ‘제 갗에 침 뱉기’,relationship,1,1,,601804,https://opendict.korean.go.kr/dictionary/view?sense_no=601804
냅기는 과부 집 굴뚝이라,"과부 집에는 나무를 뻐개고 말리고 할 사람이 없어서 마르지 않은 나무를 그대로 때므로 연기가 심하다는 뜻으로, 다른 사람보다 심히 곤란한 처지를 비유적으로 이르는 말.",relationship,1,1,,608590,https://opendict.korean.go.kr/dictionary/view?sense_no=608590
너는 용빼는 재주가 있느냐,뾰족한 재주도 없이 남을 흉보는 사람을 핀잔하는 말.,relationship,1,1,,601856,https://opendict.korean.go.kr/dictionary/view?sense_no=601856
넉 달 가뭄에도 하루만 더 개었으면 한다,사람은 날씨에 대하여 항상 자기중심으로 생각함을 비유적으로 이르는 말.,relationship,1,1,,608395,https://opendict.korean.go.kr/dictionary/view?sense_no=608395
넘어지면 막대 타령이라,제가 저지른 실수나 잘못의 원인을 자기 자신한테서 찾지 아니하고 애꿎은 사람이나 조건만 탓하는 경우를 비유적으로 이르는 말. &lt;동의 속담&gt; ‘소경이 넘어지면 막대[지팡이] 탓이다’,relationship,1,1,,601834,https://opendict.korean.go.kr/dictionary/view?sense_no=601834
네 것 내 것을 가리지 않다,자기 일과 남의 일을 가리지 않고 남의 일을 잘 도와준다는 말. &lt;동의 속담&gt; ‘네 일 내 일을 가리지 않다’,relationship,1,1,,601864,https://opendict.korean.go.kr/dictionary/view?sense_no=601864
네 일 내 일을 가리지 않다,자기 일과 남의 일을 가리지 않고 남의 일을 잘 도와준다는 말. &lt;동의 속담&gt; ‘네 것 내 것을 가리지 않다’,relationship,1,1,,601877,https://opendict.korean.go.kr/dictionary/view?sense_no=601877
노루도 악이 나면 뒤다리를 문다,아무리 순한 사람이라도 막다른 지경에 이르면 대항함을 비유적으로 이르는 말.,relationship,1,1,,608642,https://opendict.korean.go.kr/dictionary/view?sense_no=608642
노루 본 놈이 그물 짊어진다,무슨 일이나 직접 당한 사람이 맡아 하기 마련임을 비유적으로 이르는 말.,relationship,1,1,,608631,https://opendict.korean.go.kr/dictionary/view?sense_no=608631
노름에 미쳐 나면 여편네[처]도 팔아먹는다,사람이 노름에 빠지면 극도로 타락하여 노름 밑천 마련에 수단을 가리지 않음을 비유적으로 이르는 말.,relationship,1,1,sexual:gray,601883,https://opendict.korean.go.kr/dictionary/view?sense_no=601883
녹비에 가로왈,"사슴 가죽에 쓴 가로왈(曰) 자는 가죽을 잡아당기는 대로 일(日) 자도 되고 왈(曰) 자도 된다는 뜻으로, 사람이 일정한 주견이 없이 남의 말을 좇아 이랬다저랬다 함을 비유적으로 이르는 말.",relationship,1,1,violent:gray,601916,https://opendict.korean.go.kr/dictionary/view?sense_no=601916
농사군은 지게가 둘이다,"농사짓는 사람이 제집 일을 할 때는 큰 지게를 쓰고 남의 집 일을 해 줄 때에는 작은 지게를 쓴다는 뜻으로, 자기의 이익을 위하여 하는 일에는 더 힘을 내서 일하는 법임을 비유적으로 이르는 말.",relationship,1,1,,601930,https://opendict.korean.go.kr/dictionary/view?sense_no=601930
높기는 과부 집 굴뚝(이다),"과부 집에는 나무할 사람이 없어서 그때그때 해 오는 생나무를 때기 때문에 굴뚝을 높이 세운다는 뜻으로, 굴뚝 따위가 몹시 높음을 비유적으로 이르는 말.",relationship,1,1,sexual:gray,608349,https://opendict.korean.go.kr/dictionary/view?sense_no=608349
누가 흥(興)이야 항(恒)이야 하랴,"제가 힘써 잡은 권세를 남이 뭐라고 말할 필요는 없다는 뜻으로, 관계없는 남의 일에 이래라저래라 할 수 없다는 말. 숙종 때에 김수흥 김수항 형제가 대신의 자리에 있음에 그 권세를 미워한 데서 나온 말이다.",relationship,1,1,sexual:gray,601934,https://opendict.korean.go.kr/dictionary/view?sense_no=601934
누워서 침 뱉기,남을 해치려고 하다가 도리어 자기가 해를 입게 된다는 것을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘내 얼굴에 침 뱉기’ ‘자기 얼굴[낯]에 침 뱉기’ ‘제 갗에 침 뱉기’,relationship,1,1,,608891,https://opendict.korean.go.kr/dictionary/view?sense_no=608891
눈 먹던 토끼 얼음 먹던 토끼가 제각각,"눈을 먹고 살던 토끼와 얼음을 먹고 살던 토끼가 다르다는 뜻으로, 사람은 자기가 겪어 온 환경에 따라서 그 능력이 다르고 생각이 다름을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘눈 집어 먹은 토끼 다르고 얼음 집어 먹은 토끼 다르다’",relationship,1,1,sexual:gray,601995,https://opendict.korean.go.kr/dictionary/view?sense_no=601995
